"Date","Temperature","Salin","Fluorescence","Turbidity","Oxygen"
2024-09-07 10:00:20,4.7869,34.9324,0.0086,0.1472,5.7076
2024-09-07 12:00:20,4.7404,34.9338,4e-04,0.1307,5.8029
2024-09-07 14:00:20,4.7659,34.9325,0.0118,0.1281,5.7667
2024-09-07 16:00:20,4.8025,34.9311,0.0082,0.1261,5.7197
2024-09-07 18:00:20,4.77,34.9322,0.0118,0.1293,5.7577
2024-09-07 20:00:20,4.7388,34.9337,0.0155,0.1455,5.7963
2024-09-07 22:00:20,4.7587,34.9329,0.0063,0.1273,5.7682
2024-09-08 00:00:20,4.7956,34.9307,0.0082,0.1243,5.7292
2024-09-08 02:00:20,4.8129,34.9306,0.0132,0.1266,5.7077
2024-09-08 04:00:20,4.8161,34.933,0.01,0.129,5.6999
2024-09-08 06:00:20,4.8128,34.9306,0.0091,0.1241,5.7035
2024-09-08 08:00:20,4.805,34.9308,-1e-04,0.1252,5.7116
2024-09-08 10:00:20,4.7914,34.9333,0.0031,0.1267,5.7184
2024-09-08 12:00:20,4.782,34.9317,0.0118,0.1226,5.7434
2024-09-08 14:00:20,4.7668,34.9324,0.0063,0.1258,5.765
2024-09-08 16:00:20,4.8165,34.93,0.0045,0.1223,5.7054
2024-09-08 18:00:20,4.8214,34.9301,0.0036,0.1244,5.7043
2024-09-08 20:00:20,4.8042,34.9311,0.0082,0.1258,5.7248
2024-09-08 22:00:20,4.7613,34.9325,0.0086,0.135,5.7663
2024-09-09 00:00:20,4.7275,34.9339,0.0063,0.1255,5.8099
2024-09-09 02:00:20,4.7179,34.9339,0.004,0.1356,5.8195
2024-09-09 04:00:20,4.6772,34.9358,0.0132,0.1217,5.8711
2024-09-09 06:00:20,4.7044,34.9347,0.0045,0.1771,5.8376
2024-09-09 08:00:20,4.723,34.9343,0.0082,0.1238,5.8152
2024-09-09 10:00:20,4.8344,34.93,0.0068,0.1278,5.6865
2024-09-09 12:00:20,4.8296,34.9301,0.0141,0.1229,5.6948
2024-09-09 14:00:20,4.8213,34.9289,0.0054,0.1214,5.6926
2024-09-09 16:00:20,4.852,34.9291,0.0059,0.1339,5.6682
2024-09-09 18:00:20,4.8375,34.9305,0.0063,0.1237,5.6844
2024-09-09 20:00:20,4.8499,34.9292,0.0159,0.1237,5.6617
2024-09-09 22:00:20,4.8376,34.9303,0.0045,0.1232,5.6734
2024-09-10 00:00:20,4.8444,34.93,0.0031,0.1273,5.6633
2024-09-10 02:00:20,4.8154,34.9315,-0.0051,0.128,5.7153
2024-09-10 04:00:20,4.8518,34.9293,0.004,0.1208,5.6666
2024-09-10 06:00:20,4.8811,34.9278,0.0022,0.1209,5.6399
2024-09-10 08:00:20,4.891,34.928,0.0018,0.1258,5.6225
2024-09-10 10:00:20,4.8853,34.928,0.0059,0.1212,5.6271
2024-09-10 12:00:20,4.8945,34.9273,0.0031,0.1197,5.6086
2024-09-10 14:00:20,4.8439,34.9293,0.015,0.1199,5.6764
2024-09-10 16:00:20,4.8004,34.9316,0.0132,0.1281,5.7245
2024-09-10 18:00:20,4.7807,34.932,0.0082,0.1199,5.7472
2024-09-10 20:00:20,4.7862,34.9315,8e-04,0.1263,5.7365
2024-09-10 22:00:20,4.8635,34.9306,0.0077,0.1205,5.6554
2024-09-11 00:00:20,4.8548,34.9289,0.0086,0.1321,5.647
2024-09-11 02:00:20,4.9046,34.9273,0.0187,0.1283,5.5916
2024-09-11 04:00:20,4.8915,34.9281,0.0063,0.1295,5.6004
2024-09-11 06:00:20,4.8827,34.9283,0.0123,0.129,5.607
2024-09-11 08:00:20,4.9099,34.9273,0.0132,0.1621,5.5792
2024-09-11 10:00:20,4.9106,34.9282,0.0086,0.1238,5.5855
2024-09-11 12:00:20,4.8998,34.9272,0.0091,0.1331,5.6053
2024-09-11 14:00:20,4.8968,34.9276,0.0059,0.1328,5.6025
2024-09-11 16:00:20,4.8586,34.9292,0.0036,0.126,5.6532
2024-09-11 18:00:20,4.8706,34.9284,0.0164,0.1287,5.6396
2024-09-11 20:00:20,4.8697,34.9287,0.0109,0.2529,5.64
2024-09-11 22:00:20,4.8806,34.9287,0.01,0.1287,5.6233
2024-09-12 00:00:20,4.8639,34.9308,0.0095,0.1403,5.636
2024-09-12 02:00:20,4.9613,34.9251,0.0141,0.1357,5.5291
2024-09-12 04:00:20,4.9233,34.927,0.0164,0.1293,5.5825
2024-09-12 06:00:20,4.8847,34.9284,0.0091,0.1289,5.6261
2024-09-12 08:00:20,4.8551,34.9293,0.0068,0.1286,5.6722
2024-09-12 10:00:20,4.9296,34.9264,0.0164,0.129,5.5699
2024-09-12 12:00:20,4.9728,34.9249,8e-04,0.1359,5.5352
2024-09-12 14:00:20,4.9857,34.9242,0.0086,0.1444,5.5264
2024-09-12 16:00:20,4.938,34.9262,-1e-04,0.127,5.5761
2024-09-12 18:00:20,4.9345,34.9261,-0.0056,0.1273,5.5715
2024-09-12 20:00:20,4.8902,34.928,0.004,0.1293,5.6089
2024-09-12 22:00:20,4.8709,34.929,0.0095,0.1354,5.6263
2024-09-13 00:00:20,4.9463,34.926,0.0178,0.1302,5.5622
2024-09-13 02:00:20,4.9403,34.9264,0.0068,0.1269,5.562
2024-09-13 04:00:20,4.8835,34.9284,0.0072,0.1249,5.6384
2024-09-13 06:00:20,4.9032,34.9267,0.0036,0.1269,5.62
2024-09-13 08:00:20,4.8599,34.9292,0.0155,0.127,5.6685
2024-09-13 10:00:20,4.8404,34.9297,0.0114,0.1251,5.6961
2024-09-13 12:00:20,4.9445,34.9248,0.0086,0.1202,5.5625
2024-09-13 14:00:20,4.9175,34.927,0.005,0.119,5.5977
2024-09-13 16:00:20,4.8969,34.9277,0.0169,0.1367,5.615
2024-09-13 18:00:20,4.8953,34.9278,0.0082,0.1234,5.6193
2024-09-13 20:00:20,4.8912,34.9278,-0.001,0.1515,5.6195
2024-09-13 22:00:20,4.8917,34.9279,0.0072,0.1501,5.6133
2024-09-14 00:00:20,4.8845,34.9278,0.0022,0.1414,5.6292
2024-09-14 02:00:20,4.9226,34.9266,0.005,0.12,5.5976
2024-09-14 04:00:20,4.9392,34.9262,0.0191,0.128,5.5645
2024-09-14 06:00:20,4.8237,34.9305,0.01,0.1325,5.7092
2024-09-14 08:00:20,4.785,34.9319,0.0022,0.1327,5.7557
2024-09-14 10:00:20,4.7861,34.9319,0.004,0.1238,5.7319
2024-09-14 12:00:20,4.8326,34.9296,0.0013,0.1324,5.6802
2024-09-14 14:00:20,4.8131,34.9306,0.0105,0.126,5.707
2024-09-14 16:00:20,4.8328,34.9299,0.0127,0.1229,5.6777
2024-09-14 18:00:20,4.8719,34.9284,0.0031,0.1249,5.6395
2024-09-14 20:00:20,4.9177,34.9268,0.0031,0.1264,5.5853
2024-09-14 22:00:20,4.8534,34.9294,0.0086,0.1313,5.6591
2024-09-15 00:00:20,4.8474,34.9295,0.0105,0.133,5.6745
2024-09-15 02:00:20,4.8478,34.9295,0.0059,0.1298,5.6711
2024-09-15 04:00:20,4.8696,34.9282,0.0123,0.1264,5.6487
2024-09-15 06:00:20,4.8775,34.9287,0.0036,0.1257,5.6347
2024-09-15 08:00:20,4.7953,34.9315,0.0054,0.1322,5.721
2024-09-15 10:00:20,4.7789,34.9324,0.004,0.1263,5.736
2024-09-15 12:00:20,4.7758,34.932,0.0118,0.1251,5.7412
2024-09-15 14:00:20,4.7575,34.9328,0.0141,0.1243,5.7762
2024-09-15 16:00:20,4.7316,34.9338,0.01,0.1292,5.7994
2024-09-15 18:00:20,4.8011,34.9313,0.0072,0.1272,5.7268
2024-09-15 20:00:20,4.782,34.9324,0.004,0.1301,5.7505
2024-09-15 22:00:20,4.7605,34.9326,0.0036,0.1266,5.7723
2024-09-16 00:00:20,4.7621,34.9333,0.0013,0.1261,5.7755
2024-09-16 02:00:20,4.7524,34.9325,0.0059,0.1231,5.7846
2024-09-16 04:00:20,4.8049,34.9309,0.0127,0.1405,5.7228
2024-09-16 06:00:20,4.6802,34.936,0.0086,0.127,5.8644
2024-09-16 08:00:20,4.666,34.9356,0.0109,0.1272,5.8785
2024-09-16 10:00:20,4.6943,34.9359,0.0091,0.1251,5.847
2024-09-16 12:00:20,4.7388,34.9315,0.0027,0.1208,5.7852
2024-09-16 14:00:20,4.7091,34.9348,0.0105,0.1241,5.8304
2024-09-16 16:00:20,4.7083,34.9345,0.0022,0.1356,5.8381
2024-09-16 18:00:20,4.7387,34.9333,0.005,0.1244,5.8059
2024-09-16 20:00:20,4.746,34.9339,0.0109,0.1304,5.794
2024-09-16 22:00:20,4.7832,34.9321,-0.0015,0.1263,5.7499
2024-09-17 00:00:20,4.7825,34.9323,0.0045,0.1267,5.7587
2024-09-17 02:00:20,4.7644,34.9326,0.0059,0.1295,5.7702
2024-09-17 04:00:20,4.8076,34.9316,0.0091,0.1252,5.7177
2024-09-17 06:00:20,4.7317,34.9341,4e-04,0.1289,5.8008
2024-09-17 08:00:20,4.7357,34.9339,0.0068,0.1272,5.7987
2024-09-17 10:00:20,4.747,34.9331,0.0109,0.1252,5.7773
2024-09-17 12:00:20,4.7654,34.9328,8e-04,0.1266,5.7685
2024-09-17 14:00:20,4.7632,34.9328,0.0095,0.1269,5.7704
2024-09-17 16:00:20,4.77,34.9323,0.0054,0.1293,5.7643
2024-09-17 18:00:20,4.8194,34.931,0.0022,0.126,5.7017
2024-09-17 20:00:20,4.8739,34.9287,0.0072,0.1328,5.639
2024-09-17 22:00:20,4.8562,34.9297,0.0072,0.1734,5.6525
2024-09-18 00:00:20,4.8174,34.9304,0.005,0.12,5.7015
2024-09-18 02:00:20,4.7798,34.9321,0.004,0.1228,5.736
2024-09-18 04:00:20,4.7902,34.9318,0.0059,0.1287,5.7268
2024-09-18 06:00:20,4.7911,34.9316,0.0095,0.1568,5.7245
2024-09-18 08:00:20,4.7941,34.9316,0.004,0.127,5.7179
2024-09-18 10:00:20,4.8086,34.9315,0.0127,0.1301,5.7025
2024-09-18 12:00:20,4.845,34.9295,0.0091,0.1246,5.6629
2024-09-18 14:00:20,4.8959,34.9276,0.01,0.1212,5.6161
2024-09-18 16:00:20,4.8902,34.9282,0.0045,0.1281,5.6276
2024-09-18 18:00:20,4.8359,34.9303,0.0045,0.1356,5.6842
2024-09-18 20:00:20,4.8607,34.9291,0.005,0.1258,5.6588
2024-09-18 22:00:20,4.9524,34.9259,0.0141,0.1231,5.5479
2024-09-19 00:00:20,4.8942,34.9282,0.005,0.1324,5.6064
2024-09-19 02:00:20,4.8652,34.9288,0.0173,0.1359,5.6509
2024-09-19 04:00:20,4.8767,34.9284,0.0146,0.1363,5.6336
2024-09-19 06:00:20,4.8683,34.9284,-0.0024,0.1249,5.6409
2024-09-19 08:00:20,4.8514,34.929,0.0018,0.133,5.6528
2024-09-19 10:00:20,4.8725,34.9285,0.0132,0.133,5.6379
2024-09-19 12:00:20,4.9351,34.9261,0.0054,0.124,5.5674
2024-09-19 14:00:20,4.8676,34.9289,0.01,0.1432,5.6531
2024-09-19 16:00:20,4.8539,34.9292,0.0123,0.1269,5.6635
2024-09-19 18:00:20,4.8551,34.9293,0.0068,0.1257,5.6698
2024-09-19 20:00:20,4.8711,34.9286,0.0059,0.1255,5.6345
2024-09-19 22:00:20,4.8761,34.9286,0.0086,0.1241,5.6314
2024-09-20 00:00:20,4.8618,34.929,0.0091,0.1496,5.6545
2024-09-20 02:00:20,4.8721,34.9284,0.0105,0.1455,5.645
2024-09-20 04:00:20,4.8698,34.9285,0.0077,0.1275,5.6377
2024-09-20 06:00:20,4.8586,34.9291,-5e-04,0.1263,5.6496
2024-09-20 08:00:20,4.9045,34.9274,0.004,0.1354,5.5999
2024-09-20 10:00:20,4.9746,34.9247,0.0068,0.138,5.5299
2024-09-20 12:00:20,4.9945,34.9242,0.0141,0.1219,5.5099
2024-09-20 14:00:20,4.9407,34.9263,0.0141,0.1261,5.5707
2024-09-20 16:00:20,4.9435,34.9257,-0.0024,0.1249,5.5604
2024-09-20 18:00:20,4.9809,34.9249,0.0063,0.1264,5.5126
2024-09-20 20:00:20,4.9605,34.9252,0.01,0.1217,5.5334
2024-09-20 22:00:20,4.909,34.9272,-0.0015,0.1316,5.5967
2024-09-21 00:00:20,4.8938,34.9278,0.0159,0.1348,5.6054
2024-09-21 02:00:20,4.8973,34.9277,0.0146,0.1302,5.6011
2024-09-21 04:00:20,4.8637,34.9284,0.0082,0.1231,5.6357
2024-09-21 06:00:20,4.8708,34.9285,0.0068,0.1243,5.6304
2024-09-21 08:00:20,4.9331,34.9264,0.0045,0.1225,5.5598
2024-09-21 10:00:20,4.9095,34.9265,0.0118,0.1276,5.5878
2024-09-21 12:00:20,4.8814,34.9282,0.0137,0.1235,5.6203
2024-09-21 14:00:20,4.9059,34.9274,0.0054,0.1263,5.5992
2024-09-21 16:00:20,4.9178,34.9269,0.0127,0.1231,5.5803
2024-09-21 18:00:20,4.9372,34.9261,0.0068,0.1302,5.5534
2024-09-21 20:00:20,4.9015,34.9273,0.0077,0.1243,5.5931
2024-09-21 22:00:20,4.9265,34.9267,0.0036,0.1247,5.5652
2024-09-22 00:00:20,4.8813,34.9283,0.0086,0.1289,5.6182
2024-09-22 02:00:20,4.8847,34.9283,-0.0079,0.1319,5.6117
2024-09-22 04:00:20,4.8921,34.9279,0.0105,0.129,5.6027
2024-09-22 06:00:20,4.879,34.9283,0.0109,0.1373,5.6205
2024-09-22 08:00:20,4.8575,34.9294,0.01,0.1786,5.6521
2024-09-22 10:00:20,4.8523,34.9295,0.0127,0.1299,5.6558
2024-09-22 12:00:20,4.8444,34.9298,0.004,0.1296,5.6678
2024-09-22 14:00:20,4.8691,34.9285,0.005,0.1231,5.6364
2024-09-22 16:00:20,4.8725,34.9286,0.0045,0.124,5.634
2024-09-22 18:00:20,4.9007,34.9273,0.004,0.122,5.5926
2024-09-22 20:00:20,4.9048,34.927,-0.0019,0.1215,5.5903
2024-09-22 22:00:20,4.9095,34.9278,-0.0028,0.1235,5.587
2024-09-23 00:00:20,4.9599,34.9255,0.0114,0.1238,5.5393
2024-09-23 02:00:20,4.9905,34.9242,0.0054,0.1389,5.5115
2024-09-23 04:00:20,4.963,34.9252,0.0063,0.1263,5.5439
2024-09-23 06:00:20,4.9595,34.9256,0.004,0.1295,5.5323
2024-09-23 08:00:20,4.9904,34.9243,-0.0037,0.1244,5.4991
2024-09-23 10:00:20,5.0243,34.9232,0.0059,0.1243,5.4654
2024-09-23 12:00:20,5.0246,34.9231,0.0086,0.1229,5.4675
2024-09-23 14:00:20,5.0008,34.924,0.0114,0.1257,5.4844
2024-09-23 16:00:20,4.9492,34.9253,0.0063,0.1344,5.5239
2024-09-23 18:00:20,4.9982,34.9239,0.0114,0.1281,5.4892
2024-09-23 20:00:20,5.0021,34.9244,0.004,0.1261,5.4985
2024-09-23 22:00:20,4.9934,34.9243,0.004,0.1266,5.5059
2024-09-24 00:00:20,4.9273,34.9264,0.0095,0.1264,5.58
2024-09-24 02:00:20,4.7996,34.9316,0.0077,0.1392,5.7273
2024-09-24 04:00:20,4.7617,34.9331,0.0018,0.1379,5.7729
2024-09-24 06:00:20,5.016,34.9238,0.0077,0.1278,5.4942
2024-09-24 08:00:20,5.0213,34.9236,0.0036,0.1243,5.4686
2024-09-24 10:00:20,4.9479,34.9266,0.0054,0.1327,5.552
2024-09-24 12:00:20,4.9136,34.9272,0.0068,0.1286,5.5853
2024-09-24 14:00:20,4.9253,34.9268,0.0022,0.1292,5.5699
2024-09-24 16:00:20,4.945,34.9259,0.015,0.1582,5.5416
2024-09-24 18:00:20,4.9486,34.926,0.0127,0.1283,5.5399
2024-09-24 20:00:20,5.0016,34.9233,0.0127,0.1232,5.4948
2024-09-24 22:00:20,4.7542,34.9338,0.0086,0.1344,5.7832
2024-09-25 00:00:20,4.7022,34.9353,0.0146,0.1316,5.8507
2024-09-25 02:00:20,4.6867,34.9361,0.0095,0.1298,5.8665
2024-09-25 04:00:20,4.8414,34.9302,0.0077,0.1716,5.662
2024-09-25 06:00:20,5.006,34.924,0.021,0.1275,5.482
2024-09-25 08:00:20,5.0412,34.9227,0.0031,0.1252,5.4514
2024-09-25 10:00:20,4.9171,34.927,0.0059,0.1791,5.5835
2024-09-25 12:00:20,4.8519,34.9297,0.0169,0.1319,5.6646
2024-09-25 14:00:20,4.8503,34.9316,8e-04,0.1309,5.6754
2024-09-25 16:00:20,4.8968,34.9276,0.0063,0.1246,5.6127
2024-09-25 18:00:20,4.8649,34.929,0.0082,0.129,5.634
2024-09-25 20:00:20,4.9335,34.9265,0.0063,0.1272,5.5591
2024-09-25 22:00:20,4.8905,34.9286,0.0095,0.1687,5.6139
2024-09-26 00:00:20,4.9535,34.9258,0.0132,0.1377,5.5525
2024-09-26 02:00:20,4.7805,34.9327,0.0059,0.1467,5.7513
2024-09-26 04:00:20,4.8086,34.931,0.0063,0.133,5.711
2024-09-26 06:00:20,4.8726,34.9287,0.0082,0.1339,5.6385
2024-09-26 08:00:20,4.8711,34.9294,0.0123,0.1325,5.6437
2024-09-26 10:00:20,4.7984,34.9318,0.0095,0.1698,5.7298
2024-09-26 12:00:20,4.7502,34.9335,0.0095,0.1888,5.7894
2024-09-26 14:00:20,4.6827,34.936,0.0123,0.1641,5.8698
2024-09-26 16:00:20,4.697,34.9353,0.0082,0.1637,5.8499
2024-09-26 18:00:20,4.7546,34.9324,0.01,0.1266,5.7741
2024-09-26 20:00:20,4.8821,34.9294,0.0077,0.1289,5.6235
2024-09-26 22:00:20,5.0618,34.9218,0.0095,0.1237,5.4276
2024-09-27 00:00:20,5.0326,34.923,0.0077,0.1266,5.4614
2024-09-27 02:00:20,4.8208,34.9309,8e-04,0.1702,5.711
2024-09-27 04:00:20,4.687,34.9359,0.0054,0.1678,5.8746
2024-09-27 06:00:20,4.6893,34.9359,0.0132,0.1469,5.8558
2024-09-27 08:00:20,4.893,34.9282,0.0022,0.1591,5.6225
2024-09-27 10:00:20,4.7998,34.9317,0.0164,0.1417,5.7291
2024-09-27 12:00:20,4.7961,34.9317,0.0013,0.1545,5.7319
2024-09-27 14:00:20,4.7826,34.9324,0.0063,0.1374,5.7491
2024-09-27 16:00:20,4.7717,34.9329,0.0054,0.1344,5.7571
2024-09-27 18:00:20,4.8408,34.9302,0.005,0.1429,5.6779
2024-09-27 20:00:20,4.9278,34.9264,-0.001,0.1196,5.563
2024-09-27 22:00:20,4.9258,34.9268,0.0063,0.1333,5.5769
2024-09-28 00:00:20,4.9109,34.9276,0.0082,0.1394,5.5843
2024-09-28 02:00:20,4.6842,34.9362,0.0137,0.1403,5.8733
2024-09-28 04:00:20,4.6889,34.9362,8e-04,0.142,5.8637
2024-09-28 06:00:20,4.8769,34.9289,0.0054,0.1342,5.6388
2024-09-28 08:00:20,4.7856,34.9322,0.0091,0.1623,5.7445
2024-09-28 10:00:20,4.7141,34.9351,0.0082,0.1684,5.8284
2024-09-28 12:00:20,4.6962,34.9358,0.0146,0.1511,5.8506
2024-09-28 14:00:20,4.7071,34.9356,0.0164,0.1402,5.8318
2024-09-28 16:00:20,4.7785,34.9322,0.0054,0.1557,5.7474
2024-09-28 18:00:20,4.9626,34.9281,4e-04,0.1275,5.5318
2024-09-28 20:00:20,4.8566,34.9291,0.0031,0.1287,5.6524
2024-09-28 22:00:20,4.8776,34.9288,0.0137,0.1302,5.6231
2024-09-29 00:00:20,4.8826,34.9294,0.0077,0.1338,5.6158
2024-09-29 02:00:20,4.818,34.9331,0.0132,0.149,5.7093
2024-09-29 04:00:20,4.7346,34.9345,0.0159,0.1444,5.8103
2024-09-29 06:00:20,4.8056,34.9317,0.0159,0.1339,5.7292
2024-09-29 08:00:20,4.8802,34.9287,0.0118,0.1463,5.638
2024-09-29 10:00:20,4.8024,34.9314,0.0091,0.1705,5.7249
2024-09-29 12:00:20,4.7061,34.9354,0.0137,0.1431,5.8388
2024-09-29 14:00:20,4.6953,34.9355,0.0068,0.1368,5.848
2024-09-29 16:00:20,4.7195,34.934,0.0155,0.1478,5.8187
2024-09-29 18:00:20,4.7679,34.934,0.0068,0.1356,5.7641
2024-09-29 20:00:20,4.8435,34.9304,0.01,0.1235,5.6623
2024-09-29 22:00:20,4.7526,34.9335,0.0045,0.1328,5.7763
2024-09-30 00:00:20,4.8509,34.9298,0.01,0.1565,5.6577
2024-09-30 02:00:20,4.7825,34.9334,0.0164,0.1473,5.7451
2024-09-30 04:00:20,4.7472,34.9338,0.0063,0.1551,5.8034
2024-09-30 06:00:20,4.8474,34.9295,0.0095,0.1513,5.6777
2024-09-30 08:00:20,4.799,34.9317,0.0072,0.1606,5.7305
2024-09-30 10:00:20,4.7548,34.9335,-1e-04,0.1467,5.7822
2024-09-30 12:00:20,4.6805,34.9364,0.0045,0.1476,5.8713
2024-09-30 14:00:20,4.643,34.9378,0.0027,0.1804,5.9144
2024-09-30 16:00:20,4.675,34.9367,0.005,0.1289,5.8797
2024-09-30 18:00:20,4.7232,34.9339,0.0045,0.1252,5.8067
2024-09-30 20:00:20,4.7226,34.9346,0.0105,0.1273,5.8221
2024-09-30 22:00:20,4.7568,34.9334,0.0132,0.124,5.7733
2024-10-01 00:00:20,4.7797,34.9324,0.0086,0.1338,5.7551
2024-10-01 02:00:20,4.7621,34.9332,0.005,0.1586,5.7844
2024-10-01 04:00:20,4.7477,34.9337,0.0123,0.1489,5.7965
2024-10-01 06:00:20,4.8509,34.9296,0.0141,0.1286,5.6654
2024-10-01 08:00:20,4.8896,34.9274,0.0118,0.126,5.6283
2024-10-01 10:00:20,4.823,34.9307,0.004,0.1321,5.7
2024-10-01 12:00:20,4.7278,34.9345,0.0118,0.1432,5.8126
2024-10-01 14:00:20,4.6822,34.9363,0.0077,0.1299,5.8649
2024-10-01 16:00:20,4.7267,34.9345,0.0063,0.1498,5.7997
2024-10-01 18:00:20,4.7227,34.9341,0.0095,0.2357,5.8125
2024-10-01 20:00:20,4.7648,34.933,0.0095,0.131,5.7558
2024-10-01 22:00:20,4.8557,34.9289,0.0095,0.1222,5.6533
2024-10-02 00:00:20,4.8519,34.9294,0.0022,0.1247,5.6577
2024-10-02 02:00:20,4.8126,34.9306,0.0027,0.1197,5.7016
2024-10-02 04:00:20,4.8658,34.9284,0.0077,0.1208,5.6428
2024-10-02 06:00:20,4.8926,34.9272,8e-04,0.1194,5.6073
2024-10-02 08:00:20,4.8514,34.9296,0.0031,0.1194,5.6566
2024-10-02 10:00:20,4.8455,34.9286,0.0187,0.1225,5.6632
2024-10-02 12:00:20,4.8634,34.9292,0.0027,0.1173,5.6415
2024-10-02 14:00:20,4.8599,34.9291,-0.0037,0.1214,5.6444
2024-10-02 16:00:20,4.8399,34.9298,0.0155,0.1176,5.6702
2024-10-02 18:00:20,4.8041,34.9311,0.0036,0.1228,5.704
2024-10-02 20:00:20,4.9279,34.9265,0.01,0.119,5.5635
2024-10-02 22:00:20,4.917,34.9265,0.0072,0.1266,5.5758
2024-10-03 00:00:20,4.9085,34.9274,0.0068,0.1203,5.5903
2024-10-03 02:00:20,4.8443,34.9298,0.0045,0.1258,5.6661
2024-10-03 04:00:20,4.8231,34.9305,8e-04,0.1176,5.6898
2024-10-03 06:00:20,4.8081,34.9308,0.0031,0.1217,5.7064
2024-10-03 08:00:20,4.7243,34.9339,0.0095,0.1211,5.7928
2024-10-03 10:00:20,4.6644,34.937,0.0086,0.1235,5.8786
2024-10-03 12:00:20,4.7284,34.9348,0.0054,0.1251,5.7936
2024-10-03 14:00:20,4.7096,34.9353,0.0036,0.124,5.8145
2024-10-03 16:00:20,4.6795,34.9363,0.0123,0.1315,5.8489
2024-10-03 18:00:20,4.6863,34.9365,0.0013,0.1425,5.8496
2024-10-03 20:00:20,4.3674,34.9492,0.0201,0.1284,6.2786
2024-10-03 22:00:20,4.4111,34.9467,0.004,0.3365,6.2126
2024-10-04 00:00:20,4.468,34.9432,0.0132,0.1254,6.1354
2024-10-04 02:00:20,4.4524,34.9453,0.0109,0.1225,6.1563
2024-10-04 04:00:20,4.4572,34.9454,0.005,0.1283,6.1509
2024-10-04 06:00:20,4.4532,34.9453,0.0178,0.1237,6.1477
2024-10-04 08:00:20,4.5851,34.9398,0.0077,0.1333,5.9833
2024-10-04 10:00:20,4.6331,34.9395,0.0123,0.1373,5.9257
2024-10-04 12:00:20,4.635,34.9382,0.0091,0.1333,5.9266
2024-10-04 14:00:20,4.6068,34.9395,0.0063,0.1397,5.9558
2024-10-04 16:00:20,4.7123,34.9357,0.0054,0.1292,5.8246
2024-10-04 18:00:20,4.4927,34.9439,0.0123,0.1338,6.0958
2024-10-04 20:00:20,4.5018,34.9429,0.0063,0.1399,6.0985
2024-10-04 22:00:20,4.4987,34.9438,0.0045,0.1528,6.1086
2024-10-05 00:00:20,4.5797,34.9406,0.0022,0.1383,6.0057
2024-10-05 02:00:20,4.5809,34.9406,0.0068,0.1493,5.9918
2024-10-05 04:00:20,4.5849,34.9402,0.0054,0.1281,5.9869
2024-10-05 06:00:20,4.59,34.9399,-5e-04,0.1286,5.9842
2024-10-05 08:00:20,4.7701,34.9326,0.0169,0.1292,5.7478
2024-10-05 10:00:20,4.8371,34.9306,0.0127,0.1289,5.6647
2024-10-05 12:00:20,4.8316,34.9292,0.0013,0.1225,5.6834
2024-10-05 14:00:20,4.814,34.9307,0.0063,0.1252,5.7008
2024-10-05 16:00:20,4.5538,34.9414,0.0036,0.1296,6.0231
2024-10-05 18:00:20,4.642,34.9385,0.0095,0.1441,5.9162
2024-10-05 20:00:20,4.6409,34.938,0.004,0.1276,5.9124
2024-10-05 22:00:20,4.6112,34.9389,0.005,0.1299,5.9438
2024-10-06 00:00:20,4.6218,34.9387,0.0013,0.1382,5.9411
2024-10-06 02:00:20,4.6744,34.9368,0.0077,0.1257,5.8718
2024-10-06 04:00:20,4.7349,34.9338,8e-04,0.1255,5.7868
2024-10-06 06:00:20,4.6899,34.936,0.0146,0.1284,5.8519
2024-10-06 08:00:20,4.7528,34.9336,0.0105,0.1434,5.7774
2024-10-06 10:00:20,4.7595,34.9333,0.0091,0.1312,5.7557
2024-10-06 12:00:20,4.7847,34.9329,0.005,0.1345,5.7367
2024-10-06 14:00:20,4.7138,34.9337,0.0095,0.1379,5.8099
2024-10-06 16:00:20,4.6871,34.9359,8e-04,0.1342,5.859
2024-10-06 18:00:20,4.6648,34.9368,8e-04,0.1362,5.8899
2024-10-06 20:00:20,4.6629,34.9369,0.0095,0.1304,5.8826
2024-10-06 22:00:20,4.6787,34.9362,0.0173,0.1286,5.8631
2024-10-07 00:00:20,4.6976,34.9356,0.0063,0.1333,5.8489
2024-10-07 02:00:20,4.6751,34.9362,0.0082,0.1289,5.8737
2024-10-07 04:00:20,4.719,34.9348,0.0036,0.1261,5.817
2024-10-07 06:00:20,4.7241,34.9345,0.0118,0.1391,5.8094
2024-10-07 08:00:20,4.6887,34.9358,4e-04,0.1275,5.8444
2024-10-07 10:00:20,4.7083,34.9349,0.0141,0.1463,5.8215
2024-10-07 12:00:20,4.6953,34.9353,0.0031,0.1376,5.8432
2024-10-07 14:00:20,4.7044,34.9349,0.0127,0.1289,5.825
2024-10-07 16:00:20,4.7043,34.9357,0.0105,0.1359,5.82
2024-10-07 18:00:20,4.7174,34.9345,0.0095,0.1264,5.8104
2024-10-07 20:00:20,4.6966,34.9358,0.0146,0.1762,5.8339
2024-10-07 22:00:20,4.7151,34.9352,0.0022,0.1331,5.8083
2024-10-08 00:00:20,4.7104,34.9351,0.005,0.135,5.822
2024-10-08 02:00:20,4.7236,34.9343,0.0022,0.1391,5.811
2024-10-08 04:00:20,4.7496,34.9334,0.0164,0.138,5.7785
2024-10-08 06:00:20,4.7423,34.9338,0.0036,0.1519,5.7777
